:START_ID(Account number),:END_ID(Withdrawal id),:TYPE,date
7831906994,a9ca9042-69ee-470c-9c6e-34a602cdbc5b,MADE,2020-07-23 19:41:12
7831906994,f8e62c1c-1a09-46e7-8035-87d266d92e1b,MADE,2021-06-12 22:10:16
7831906994,41264971-e769-44f9-88b5-a99a0e27720e,MADE,2021-02-09 20:52:33
8314691855,cd3c8da8-ca68-4254-a5a7-0056489e134d,MADE,2023-05-29 05:00:52
8314691855,3bff6937-2903-4fe4-a262-eaf8e00048ef,MADE,2023-04-18 23:12:30
8314691855,991a0d51-5814-4ee2-b744-955e52e1196f,MADE,2023-05-17 09:17:00
7413433092,543f51fb-8989-4970-8a7e-11283d71373a,MADE,2023-04-25 23:39:03
7413433092,a61e2b2a-b535-4ff4-b157-82288a44f38e,MADE,2023-05-04 22:41:44
7413433092,22d53a2d-042a-45f3-b78a-0fe4f1949222,MADE,2023-03-23 09:40:53
7413433092,0e6e34d1-aaa6-4a6b-b7ce-1cfbc28f40d7,MADE,2023-03-06 14:35:58
7413433092,2950c683-eb92-4b5d-941e-b1b4ec1dbfec,MADE,2023-04-08 13:49:56
1634973647,6a1ac1e1-b436-4c8d-9386-02d4b256311a,MADE,2023-05-02 10:20:09
1634973647,44b3ddd5-43b6-42c2-9419-62c88ff680ad,MADE,2023-05-05 18:08:17
1634973647,9d58abb4-3be8-4b9b-ad9d-72aee1c3ac57,MADE,2023-05-09 16:46:22
2146324318,356f9cee-2942-4437-a233-8e6948e2b021,MADE,2023-09-17 11:15:28
1915949615,f95a59ed-4767-471b-b05f-45c9c5d22bb4,MADE,2022-10-15 09:26:23
1915949615,bec2ab54-6538-4a88-905e-1c0e71dcceda,MADE,2023-11-11 15:55:02
1915949615,eacf2275-ae29-4cba-aa28-c2f64fb427a4,MADE,2023-10-03 00:54:56
8797459014,370e592e-8fd6-4dc8-8f40-68bc3deee0f5,MADE,2023-02-27 11:09:31
8797459014,e36ae8b0-ec97-42ed-a9a6-f844e3d5668d,MADE,2023-05-29 04:24:16
8797459014,c968dfca-af79-4a21-856b-6bf38da128c3,MADE,2023-03-27 17:55:47
8797459014,4fd4eb5d-5ac3-4772-92dd-39e0fd8812b1,MADE,2023-04-09 11:21:19
4752522213,ca4f43c9-799f-4e70-a03b-6b291c303dbc,MADE,2022-12-16 20:41:09
4752522213,c67aa56e-dfc1-42f9-9904-5463e3768999,MADE,2018-07-08 03:41:58
4752522213,0d127635-a89c-488d-9c74-97125956beb3,MADE,2019-05-30 13:31:04
2266922719,61515114-2207-4c60-93f9-62a1ea61f9cb,MADE,2021-02-28 02:29:39
2266922719,04b18d97-9344-45af-83bb-e45ab835718f,MADE,2020-11-13 21:55:41
2266922719,8a399a6e-d24c-494e-8e8b-3458e1df3d9a,MADE,2021-04-29 03:58:40
2266922719,d8911967-c2e2-4082-945b-b8ed70196256,MADE,2020-02-21 08:59:40
3547721611,a73aa1df-ceed-4313-aa74-68e669f62606,MADE,2023-07-20 11:51:29
3547721611,fa658400-fdd2-4cdf-afc6-93c94257c94e,MADE,2023-05-28 00:52:49
3547721611,9d72fc23-cc58-4613-940e-6c7b20b0f9c1,MADE,2023-05-21 06:22:21
3547721611,8b08988e-00c8-4508-99eb-af598d750a9f,MADE,2023-05-27 08:32:23
3547721611,46ff07af-c517-464f-9b6d-6291e300e1c2,MADE,2023-08-06 20:36:48
8545943679,8b8cbd2c-0f53-43b4-b1a1-a90b06e8eadd,MADE,2023-05-27 00:53:58
8545943679,4ddba764-07c8-4816-9b24-5675eef2eae9,MADE,2023-05-26 08:58:00
5583167577,eb7ef897-c564-4e0c-ae56-78da134dbfe6,MADE,2023-05-29 02:59:12
5583167577,48253df4-3e4f-4f2a-b8a2-b79639ec34bd,MADE,2023-05-27 23:14:29
