:START_ID(Account number),:END_ID(Transfer  id),:TYPE,date
5213201253,50c9cfcf-e54d-4a3f-96cd-18717cec9037,MADE,2023-06-05 00:35:26
1720643653,50c9cfcf-e54d-4a3f-96cd-18717cec9037,RECIEVED,2023-06-05 00:35:26
5213201253,68342da8-50ec-4de5-ba07-03061579aee8,MADE,
5692186483,68342da8-50ec-4de5-ba07-03061579aee8,RECIEVED,
5213201253,48fed6db-dc5e-4b50-8ba2-9702f66c4c8a,MADE,2023-06-04 16:03:52
6601521893,48fed6db-dc5e-4b50-8ba2-9702f66c4c8a,RECIEVED,
9694491581,5e0a30a8-2095-4d80-851a-fed56d55a7c9,MADE,
9575883292,5e0a30a8-2095-4d80-851a-fed56d55a7c9,RECIEVED,
6702077307,5e10bbd9-7f73-4da7-8d17-d120dc5933af,MADE,2021-07-06 18:40:42
6778974620,5e10bbd9-7f73-4da7-8d17-d120dc5933af,RECIEVED,2021-07-06 18:40:42
6702077307,91fcae85-c9d3-4fa3-9578-3bdd14873577,MADE,2021-09-09 03:00:08
7780859422,91fcae85-c9d3-4fa3-9578-3bdd14873577,RECIEVED,2021-09-09 03:00:08
764104939,1d1fcc4c-9328-4cc0-888a-20242762cf44,MADE,2022-12-09 12:14:54
2460490635,1d1fcc4c-9328-4cc0-888a-20242762cf44,RECIEVED,
764104939,dc57a009-33ee-429f-a4bf-b96649fe8f2e,MADE,
9764676107,dc57a009-33ee-429f-a4bf-b96649fe8f2e,RECIEVED,
3277495288,48a2e9ef-b707-4a2f-ae09-eccf1bfdcec7,MADE,2018-12-15 23:20:52
5789408264,48a2e9ef-b707-4a2f-ae09-eccf1bfdcec7,RECIEVED,2018-12-15 23:20:52
3277495288,93fd10fe-2af0-48cb-a4a8-367c3931367a,MADE,2019-03-18 21:22:11
2122258193,93fd10fe-2af0-48cb-a4a8-367c3931367a,RECIEVED,2019-03-18 21:22:11
7511343610,e011b924-4daf-4e14-85ec-3af567b1200b,MADE,2020-12-31 01:40:35
6000096477,e011b924-4daf-4e14-85ec-3af567b1200b,RECIEVED,2020-12-31 01:40:35
2370169398,9890c78d-b244-43d3-862e-258cc8dc4867,MADE,2021-05-01 22:38:20
764104939,9890c78d-b244-43d3-862e-258cc8dc4867,RECIEVED,
2370169398,fee16b40-8933-4c0c-929c-10d079c92438,MADE,2023-01-12 02:45:32
474815158,fee16b40-8933-4c0c-929c-10d079c92438,RECIEVED,
2370169398,f0b95dad-32be-48ae-bb4a-b9eed6369cf0,MADE,2021-09-04 14:23:07
1877098146,f0b95dad-32be-48ae-bb4a-b9eed6369cf0,RECIEVED,2021-09-04 14:23:07
819024413,b42e00e1-0703-4d0d-8208-fe71aa9a2a10,MADE,2022-11-30 14:42:29
321104312,b42e00e1-0703-4d0d-8208-fe71aa9a2a10,RECIEVED,
819024413,5b7cf85a-7291-4a99-ad1e-70bdf2c28ff2,MADE,
1651712904,5b7cf85a-7291-4a99-ad1e-70bdf2c28ff2,RECIEVED,
9872696924,43b8a228-69f7-4475-9c82-3ff5d7589e50,MADE,2023-01-19 14:40:39
6169521944,43b8a228-69f7-4475-9c82-3ff5d7589e50,RECIEVED,2023-01-19 14:40:39
668562559,eab7bf2f-2c74-4746-b085-653e524d0c30,MADE,2021-11-25 04:44:46
1720643653,eab7bf2f-2c74-4746-b085-653e524d0c30,RECIEVED,
5909891983,b48fb759-750b-46f8-a494-f92c381479cb,MADE,
9764676107,b48fb759-750b-46f8-a494-f92c381479cb,RECIEVED,
5909891983,80883389-38b2-4ebc-b3c0-16fe0588cff8,MADE,2022-07-31 06:35:10
4898252029,80883389-38b2-4ebc-b3c0-16fe0588cff8,RECIEVED,2022-07-31 06:35:10
458170453,875e5ba3-cc77-421d-adb5-087090cbe55d,MADE,
1538263660,875e5ba3-cc77-421d-adb5-087090cbe55d,RECIEVED,
458170453,0000b430-73a1-4b19-af90-45d6c530caaf,MADE,
474815158,0000b430-73a1-4b19-af90-45d6c530caaf,RECIEVED,
458170453,cee0e071-0977-464d-a78d-33667404a91d,MADE,
1475608296,cee0e071-0977-464d-a78d-33667404a91d,RECIEVED,
1409439106,110f99d0-29dc-47a7-bd5f-d18fc030dc44,MADE,
2207546968,110f99d0-29dc-47a7-bd5f-d18fc030dc44,RECIEVED,
9057010908,f9c6719e-0bd3-4864-b404-5006f356bc9e,MADE,2022-09-16 18:16:13
1719899291,f9c6719e-0bd3-4864-b404-5006f356bc9e,RECIEVED,
9057010908,8f2c5828-6dd8-4285-a918-1a2e3f1d3063,MADE,
5657235821,8f2c5828-6dd8-4285-a918-1a2e3f1d3063,RECIEVED,
925428848,0dbd9846-82fc-4c1b-84cc-d6e23ecb39f5,MADE,
8928570868,0dbd9846-82fc-4c1b-84cc-d6e23ecb39f5,RECIEVED,
2401222435,7235f04b-28c6-43e0-add6-d86a720349a7,MADE,2023-10-18 11:17:25
7464081968,7235f04b-28c6-43e0-add6-d86a720349a7,RECIEVED,
2401222435,a8a9b959-9f63-4834-ae7d-bb4712cb1e59,MADE,
8706609609,a8a9b959-9f63-4834-ae7d-bb4712cb1e59,RECIEVED,
1502757916,69315ea6-cb50-4be1-b6a9-accf4b3c06e3,MADE,2023-05-18 18:58:27
3277495288,69315ea6-cb50-4be1-b6a9-accf4b3c06e3,RECIEVED,
4280354787,80ea64f3-88d3-4c28-8bda-2df073c03d1b,MADE,2023-05-24 09:16:59
8962086348,80ea64f3-88d3-4c28-8bda-2df073c03d1b,RECIEVED,
4280354787,e912718d-e8b1-4edb-a4eb-0cd424d25df2,MADE,2023-05-29 04:09:34
9057010908,e912718d-e8b1-4edb-a4eb-0cd424d25df2,RECIEVED,2023-05-29 04:09:34
4280354787,92ff15ae-1d44-4fd7-aff9-517fdc469db1,MADE,2023-05-29 13:22:46
1952439377,92ff15ae-1d44-4fd7-aff9-517fdc469db1,RECIEVED,2023-05-29 13:22:46
321104312,6445c5f5-789a-499b-afb3-a60cc70f4c66,MADE,2022-10-16 10:37:39
5377671845,6445c5f5-789a-499b-afb3-a60cc70f4c66,RECIEVED,
321104312,289b7f8d-84b5-452a-9156-f13cd8490b26,MADE,
925179556,289b7f8d-84b5-452a-9156-f13cd8490b26,RECIEVED,
321104312,013ae3a1-81ce-484c-80c4-b184539ba24c,MADE,2022-06-21 23:28:43
2417445646,013ae3a1-81ce-484c-80c4-b184539ba24c,RECIEVED,2022-06-21 23:28:43
1952439377,8e1d8d0f-7cbe-4974-82d4-7f6e37a28be8,MADE,2016-12-19 13:15:44
4629430871,8e1d8d0f-7cbe-4974-82d4-7f6e37a28be8,RECIEVED,2016-12-19 13:15:44
1952439377,2cae21a9-252b-42c8-8ebd-8ff4b327710b,MADE,
4522391210,2cae21a9-252b-42c8-8ebd-8ff4b327710b,RECIEVED,
1952439377,cb1e0518-ffa5-48c1-b82e-c39ca19d91ca,MADE,2016-12-12 01:56:52
3869866901,cb1e0518-ffa5-48c1-b82e-c39ca19d91ca,RECIEVED,
301429729,880c2f7c-e42e-4980-a2d5-b2b9f8322611,MADE,2022-10-29 14:31:08
827763353,880c2f7c-e42e-4980-a2d5-b2b9f8322611,RECIEVED,2022-10-29 14:31:08
9735980594,146004c8-257b-441c-bb78-ad0fcc45dbb8,MADE,2019-06-06 19:25:34
9694491581,146004c8-257b-441c-bb78-ad0fcc45dbb8,RECIEVED,2019-06-06 19:25:34
9735980594,a19b1f9a-35b6-4d27-b6f9-4650e9f11e30,MADE,
6350269998,a19b1f9a-35b6-4d27-b6f9-4650e9f11e30,RECIEVED,
3907078647,d71f7aba-fbea-41ad-8e38-5496120edb93,MADE,2023-01-21 11:42:43
1475608296,d71f7aba-fbea-41ad-8e38-5496120edb93,RECIEVED,
3907078647,da163aa2-ca70-42bb-887e-85aca01885c8,MADE,2023-04-06 12:44:09
6702077307,da163aa2-ca70-42bb-887e-85aca01885c8,RECIEVED,
3907078647,5863cc18-1fed-4b14-aeb6-7e47ea8b1fa6,MADE,2023-05-06 16:21:21
3706469466,5863cc18-1fed-4b14-aeb6-7e47ea8b1fa6,RECIEVED,2023-05-06 16:21:21
7107561614,7ea60fb2-f31a-4afd-b22f-e2e2a70b21a7,MADE,2023-05-27 05:02:44
5900350521,7ea60fb2-f31a-4afd-b22f-e2e2a70b21a7,RECIEVED,2023-05-27 05:02:44
3460305844,3762afed-e67e-4a65-b155-8d009f8d391c,MADE,
4647045104,3762afed-e67e-4a65-b155-8d009f8d391c,RECIEVED,
6139626640,2ce2757a-ab55-4c89-82a9-6ecbc9bd8095,MADE,
6960911807,2ce2757a-ab55-4c89-82a9-6ecbc9bd8095,RECIEVED,
6139626640,22445c35-bde6-4077-ab7b-22685f980393,MADE,2023-05-21 11:03:52
144069847,22445c35-bde6-4077-ab7b-22685f980393,RECIEVED,2023-05-21 11:03:52
6139626640,de2507c9-5367-4212-aba1-3509343688d1,MADE,2023-03-26 03:12:54
8832707619,de2507c9-5367-4212-aba1-3509343688d1,RECIEVED,2023-03-26 03:12:54
7396613520,9f5a7bc3-7062-4c16-a7b0-0b85f2a2397f,MADE,
925428848,9f5a7bc3-7062-4c16-a7b0-0b85f2a2397f,RECIEVED,
7396613520,36713422-4d0b-43e1-a77f-8ff32640a454,MADE,
2207546968,36713422-4d0b-43e1-a77f-8ff32640a454,RECIEVED,
5875264444,17e36e2b-f0f1-4896-8abc-74bcd1b30028,MADE,
4629430871,17e36e2b-f0f1-4896-8abc-74bcd1b30028,RECIEVED,
5875264444,0309b941-6c6a-4245-b763-f52e41081787,MADE,
9866662359,0309b941-6c6a-4245-b763-f52e41081787,RECIEVED,
5875264444,157509e0-1d85-4bf1-b80c-d7ca387d5ecf,MADE,2022-06-03 07:45:28
9596933907,157509e0-1d85-4bf1-b80c-d7ca387d5ecf,RECIEVED,2022-06-03 07:45:28
8224721856,98348c75-a3b1-4ec6-b7ec-ba053e5ad0d5,MADE,
3580428678,98348c75-a3b1-4ec6-b7ec-ba053e5ad0d5,RECIEVED,
8224721856,7cc62e30-018f-4c8c-b251-b7e3dc3136da,MADE,2023-05-24 04:13:07
1695884294,7cc62e30-018f-4c8c-b251-b7e3dc3136da,RECIEVED,2023-05-24 04:13:07
8224721856,ff13d467-658d-4edc-9e56-02db7e40307d,MADE,2023-04-08 23:53:31
5213201253,ff13d467-658d-4edc-9e56-02db7e40307d,RECIEVED,2023-04-08 23:53:31
7564377455,476551d9-be21-4357-9cb9-15d6d8dfa0b9,MADE,2018-10-13 12:53:00
5909891983,476551d9-be21-4357-9cb9-15d6d8dfa0b9,RECIEVED,
7564377455,09ef2c8a-e730-4b59-8d39-272d49e3d25c,MADE,2018-09-28 19:12:50
8526904229,09ef2c8a-e730-4b59-8d39-272d49e3d25c,RECIEVED,
1907069810,e56d70b2-4a8f-46bc-9739-09b66b530a6a,MADE,2021-03-02 06:26:34
4044010238,e56d70b2-4a8f-46bc-9739-09b66b530a6a,RECIEVED,2021-03-02 06:26:34
1907069810,310bf01c-4985-4e7b-9679-0b77e4265d12,MADE,
6013478898,310bf01c-4985-4e7b-9679-0b77e4265d12,RECIEVED,
1907069810,175b6524-a64c-48da-9e7a-7a06bb78d186,MADE,
3585099944,175b6524-a64c-48da-9e7a-7a06bb78d186,RECIEVED,
287470489,6e38bd7c-3705-4933-9783-b9f164d2a319,MADE,
9361218382,6e38bd7c-3705-4933-9783-b9f164d2a319,RECIEVED,
287470489,f7c81ace-3073-49a1-9aee-e27afd470696,MADE,2022-06-16 03:34:59
9360974278,f7c81ace-3073-49a1-9aee-e27afd470696,RECIEVED,
4583428293,897be505-e3cd-42f4-bb30-00b3d58af7f6,MADE,
4899747242,897be505-e3cd-42f4-bb30-00b3d58af7f6,RECIEVED,
2122258193,d3e08be8-4323-48b9-8487-7e0f43d260ce,MADE,2022-11-09 03:54:44
7417606269,d3e08be8-4323-48b9-8487-7e0f43d260ce,RECIEVED,
2122258193,7a699d60-5ba0-4ca5-829d-d05ce26f1b38,MADE,2022-11-17 03:40:43
6107241022,7a699d60-5ba0-4ca5-829d-d05ce26f1b38,RECIEVED,
2899908395,e5025978-7b19-4cc7-a267-64874640fdb8,MADE,2023-02-22 13:41:58
6710183372,e5025978-7b19-4cc7-a267-64874640fdb8,RECIEVED,2023-02-22 13:41:58
2899908395,d7b7be1f-e58c-4a08-891c-6b23fd115000,MADE,2022-03-30 18:35:13
1169867666,d7b7be1f-e58c-4a08-891c-6b23fd115000,RECIEVED,
2899908395,20ec0538-c8e7-4f95-86bc-68cf31de0980,MADE,2022-12-04 19:59:37
1169867666,20ec0538-c8e7-4f95-86bc-68cf31de0980,RECIEVED,2022-12-04 19:59:37
6297598548,a0bd8407-4186-41dc-a617-0b302f6706b6,MADE,2023-05-13 20:31:46
9764676107,a0bd8407-4186-41dc-a617-0b302f6706b6,RECIEVED,2023-05-13 20:31:46
6297598548,4476b7e2-bc8f-4cfe-bb7d-f7620daea5eb,MADE,2023-05-05 13:01:42
9707271391,4476b7e2-bc8f-4cfe-bb7d-f7620daea5eb,RECIEVED,
3994135893,9dbb43e9-e03e-4e97-af59-d59c240edd73,MADE,2020-12-20 15:40:40
1169867666,9dbb43e9-e03e-4e97-af59-d59c240edd73,RECIEVED,
2410355703,e69dd27a-26db-41c5-a2cf-82a358ae23f6,MADE,2022-12-27 20:36:26
2513330156,e69dd27a-26db-41c5-a2cf-82a358ae23f6,RECIEVED,
2410355703,c1f979d9-7c93-4fcb-a9c7-812453b148a0,MADE,
8129123348,c1f979d9-7c93-4fcb-a9c7-812453b148a0,RECIEVED,
925179556,4c9371c1-9b6e-49fe-b221-9c9eda270970,MADE,2020-06-04 09:12:51
8129123348,4c9371c1-9b6e-49fe-b221-9c9eda270970,RECIEVED,
925179556,9d163d27-5367-4d5c-a95f-98850ebe234c,MADE,2017-09-25 05:36:51
5541992777,9d163d27-5367-4d5c-a95f-98850ebe234c,RECIEVED,2017-09-25 05:36:51
6410821979,e6a10204-4741-4281-9356-2f084262c7de,MADE,
2410355703,e6a10204-4741-4281-9356-2f084262c7de,RECIEVED,
6410821979,5278b9e9-9bd7-4f59-8a1e-0160f394f2fb,MADE,2021-10-11 09:55:07
5522802916,5278b9e9-9bd7-4f59-8a1e-0160f394f2fb,RECIEVED,2021-10-11 09:55:07
6410821979,4d0ca172-63cd-4908-9a5d-4fd8f2a5dff8,MADE,2019-11-02 01:58:23
3613929216,4d0ca172-63cd-4908-9a5d-4fd8f2a5dff8,RECIEVED,
9307461704,665a3037-872f-4068-952e-158d858a565a,MADE,2022-07-08 17:48:16
2554024520,665a3037-872f-4068-952e-158d858a565a,RECIEVED,2022-07-08 17:48:16
5256383698,ada2a276-572b-4b04-9a58-d08fa2321a81,MADE,2022-06-27 14:50:15
8877032197,ada2a276-572b-4b04-9a58-d08fa2321a81,RECIEVED,2022-06-27 14:50:15
5256383698,9800ca36-50a5-425a-856f-c0f90b9c67bc,MADE,
7342244877,9800ca36-50a5-425a-856f-c0f90b9c67bc,RECIEVED,
3969447871,82c48a71-9c18-49a6-87b9-6351ad11a5a0,MADE,
9156277135,82c48a71-9c18-49a6-87b9-6351ad11a5a0,RECIEVED,
3969447871,f080fbd1-142e-4910-a54d-2d72f44fe681,MADE,2015-09-14 20:02:50
4522391210,f080fbd1-142e-4910-a54d-2d72f44fe681,RECIEVED,2015-09-14 20:02:50
4899747242,f197ee39-b64d-4c1e-a793-d65fe0c31dfc,MADE,
7296119114,f197ee39-b64d-4c1e-a793-d65fe0c31dfc,RECIEVED,
1718474239,f115185c-363a-4d96-ab22-fe08477954a2,MADE,
5909891983,f115185c-363a-4d96-ab22-fe08477954a2,RECIEVED,
